ID	ESA2008	ESA2009	ESA2010	ESA2011	ESA2012	ESA2013	ESA2014	ESA2015	ESA2016	ESA2017	ESA2018	ESACount	EuroGamer	GamesRadar	Guardien	IGN	MetaCritic	Polygon	TIME	CriticCount	TotalCitationsCount	DigitalGame	Year	YearInterval	Series	Mode	SpatialDimensionality	Platformscount	Protagonist	MainPC	PCTYPE	CharacterPrespective	Narrative	DigitalGameMainGenre	DigitalGameSecondaryGenre	DigitalGameThirdGenre	DigitalGameGenreOTHER	P2_B_MentalHelthRelatedContent	P2_C1_playersOpinionNegativeOpinion	P2_C2_playersOpinionNeutralOpinion	P2_C3_playersOpinionPositiveOpinion	P2_D1_scientificEvidenceNegative	P2_D2_scientificEvidenceNeutral	P2_D3_scientificEvidencePositive	P1_MentalHelthRelatedContent	P1_A1_neuroDevelopmentalDisorders	P1_A2_schizophreniaSpectrumAndOtherPsychoticDisorders	P1_A3_bipolarDisorderAndOtherRelatedDisorders	P1_A4_depressiveDisorders	P1_A5_anxietyDisorders	P1_A6_obsessiveCompulsiveDisordersAndRelatedDisorders	P1_A7_postTraumati	P1_A8_postTraumaticStressAndOtherStressRelatedDisorders	P1_A9_somaticSymptomsDisordersAndOtherRelatedDisorders	P1_A10_eatingDisorders	P1_A11_eliminationDisorders	P1_A12_sleepWakeDisorders	P1_A13_sexualDisorders	P1_A14_genderDysphoria	P1_A15_disruptiveImpulseControlAndConductDisorders	P1_A16_substanceRelatedAndAddictiveDisorders	P1_A17_neurocognitiveDisorders	P1_A18_personalityDisorders	P1_A19_paraphilicDisorders	P1_A20_otherMentalDisorders	P1_COUNTDisorders
115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"ReSidentEvil(1996remake)"	2002	"2000-2004"	"ResidentEvil"	"1"	"3"	8	"ChrisRedfield"	"ChrisRedfield"	3	3	1	"Survival"	"Horror"	" "	" "	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	6
116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"StarWarsJediKnightII:JediOutcast"	2002	"2000-2004"	"StarWars:DarkForces/JediKnight"	"3"	"3"	6	"KyleKatarn"	"KyleKatarn"	3	1	1	"FirstPersonShooter"	"ThirdPersonShooter"	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	"THEELDERSCROLLSIII:MORROWIND"	2002	"2000-2004"	"TheElderScrolls"	"3"	"3"	2	"0"	"Customizable"	1	1	1	"RPG"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
118	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"TimeSplitters2"	2002	"2000-2004"	"TimeSplitters"	"3"	"3"	3	"Sergeant Cortez"	"Sergeant Cortez"	3	1	1	"FirstPersonShooter"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	"TonyHawk'sProSkater4"	2002	"2000-2004"	"TonyHawkSkateboarding"	"3"	"3"	7	"TonyHawk"	"skaters"	5	3	0	"Sports"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"CrazyTaxi"	2001	"2000-2004"	"CrazyTaxi"	"1"	"3"	1	"0"	"Multiple"	3	3	1	"Racing"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	"DevilMayCry"	2001	"2000-2004"	"DevilMayCry"	"1"	"3"	7	"Dante"	"Dante"	3	1	1	"ActionAdventure"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	6
97	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"FinalFantasyX"	2001	"2000-2004"	"FinalFantasy"	"1"	"3"	1	"Tidus"	"Tidus"	3	3	1	"RPG"	" "	" "	" "	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	3	"GrandTheftAutoIII"	2001	"2000-2004"	"GrandTheftAuto"	"1"	"3"	7	"Claude"	"Claude"	3	3	1	"ActionAdventure"	" "	" "	" "	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	5
99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	"GranTurismo3:A-Spec"	2001	"2000-2004"	"GranTurismo"	"3"	"3"	1	"0"	"Customizable"	0	3	0	"Racing"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	6	6	"Halo:CombatEvolved"	2001	"2000-2004"	"Halo"	"3"	"3"	4	"John-117MasterChief"	"John-117MasterChief"	3	1	1	"FirstPersonShooter"	" "	" "	" "	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	"Ico"	2001	"2000-2004"	"ICO"	"3"	"3"	1	"Ico"	"Ico"	3	3	1	"Action"	"Adventure"	" "	" "	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6
102	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"Ikaruga"	2001	"2000-2004"	"0"	"0"	"3"	7	"0"	"Theplayer"	0	3	0	"Action"	"Shooter"	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	"MaddenNFL2002"	2001	"2000-2004"	"MaddenFootball"	"3"	"3"	8	"0"	"NFLPlayers"	5	2	0	"Sports"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"MaxPayne"	2001	"2000-2004"	"MaxPayne"	"1"	"3"	7	"MaxPayne"	"MaxPayne"	3	3	1	"Action"	"Shooter"	" "	" "	1	0	0	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0	11
105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	"MetalGearSolid2:SonsofLiberty"	2001	"2000-2004"	"MetalGearSolid"	"1"	"3"	1	"Raiden"	"Raiden"	3	3	1	"ActionAdventure"	"stealth"	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
106	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"PhoenixWright:AceAttorney"	2001	"2000-2004"	"0"	"1"	"2"	10	"0"	"0"	0	0	0	"Adventure"	" "	" "	" "	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	4	4	"SilentHill2"	2001	"2000-2004"	"SilentHill"	"1"	"3"	3	"JamesSunderland"	"JamesSunderland"	3	3	1	"Survival"	"Horror"	" "	" "	1	5	0	2	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	12
108	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"SuperMonkeyBall"	2001	"2000-2004"	"SuperMonkeyBall"	"3"	"3"	18	"0"	"0"	0	3	1	"Miscellaneous"	"Party"	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	2	"SuperSmashBros.Melee"	2001	"2000-2004"	"SuperMario"	"3"	"3"	1	"0"	"Multiple"	3	4	0	"Fighting"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	2	"TonyHawk´sProSkater3"	2001	"2000-2004"	"TonyHawkSkateboarding"	"3"	"3"	9	"TonyHawk"	"skaters"	5	3	0	"Sports"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	"Baldur'sGateII:ShadowsofAmn"	2000	"2000-2004"	"Baldur'sGate"	"3"	"3"	2	"0"	"Class - fighter"	2	3	1	"RPG"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	2	"Counter-Strike"	2000	"2000-2004"	"Counter-Strike"	"2"	"3"	4	"0"	"Customizable"	1	1	0	"FirstPersonShooter"	" "	" "	" "	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	3	"DeusEx"	2000	"2000-2004"	"DeusEx"	"3"	"3"	3	"JCDenton"	"JCDenton"	3	1	1	"Action"	"RPG"	"FirstPersonShooter"	"stealth"	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	3	"DiabloII"	2000	"2000-2004"	"Diablo"	"3"	"3"	2	"0"	"Multiple"	2	3	1	"RPG"	"Action"	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	"FinalFantasyIX"	2000	"2000-2004"	"FinalFantasy"	"3"	"3"	7	"ZidaneTribal"	"ZidaneTribal"	3	5	1	"RPG"	" "	" "	" "	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	"NFL2k1"	2000	"2000-2004"	"NFL2KFootball"	"3"	"3"	1	"0"	"NFLPlayers"	5	3	0	"Sports"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	"PerfectDark"	2000	"2000-2004"	"PerfectDark"	"3"	"3"	1	"JoannaDark"	"JoannaDark"	3	1	1	"FirstPersonShooter"	"Stealth"	" "	" "	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	2	"TheLegendofZelda:Majora'sMask"	2000	"2000-2004"	"TheLegendofZelda"	"1"	"3"	1	"Link"	"Link"	3	3	1	"ActionAdventure"	" "	" "	" "	1	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	4	4	"TheSims"	2000	"2000-2004"	"TheSims"	"1"	"3"	7	"0"	"Sims"	1	2	0	"Simulation"	" "	" "	" "	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	2	"ThiefII:TheMetalAge"	2000	"2000-2004"	"Thief"	"1"	"3"	1	"Garrett"	"Garrett"	3	1	1	"Stealth"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	3	3	"TonyHawk'sProSkater2"	2000	"2000-2004"	"TonyHawkSkateboarding"	"3"	"3"	8	"TonyHawk"	"skaters"	5	3	0	"Sports"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	"ChronoCross"	1999	"1995-1999"	"ChronoTrigger"	"1"	"1"	1	"Serge"	"Serge"	3	3	1	"RPG"	" "	" "	" "	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	"HOMEWORLD"	1999	"1995-1999"	"0"	"0"	"3"	2	"0"	"0"	0	3	1	"Strategy"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"PókemonYellow"	1999	"1995-1999"	"Pokemon"	"3"	"2"	2	"Yellow"	"Yellow"	3	5	1	"RPG"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"Quake3:Arena"	1999	"1995-1999"	"Quake"	"3"	"3"	8	"0"	"Bitterman"	3	1	1	"Action"	"Shooter"	" "	" "	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
80	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	1	2	4	"SuperSmashBros."	1999	"1995-1999"	"SuperMario"	"3"	"3"	1	"0"	"Multiple"	3	4	0	"Fighting"	" "	" "	" "	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"SystemShock2"	1999	"1995-1999"	"SystemShock"	"1"	"3"	3	"SoldierG65434-2"	"SoldierG65434-2"	3	1	1	"Action"	"RPG"	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
82	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"UnrealTournament"	1999	"1995-1999"	"Unreal"	"3"	"3"	4	"0"	"Multiple"	2	1	0	"Action"	"Shooter"	" "	" "	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
83	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"WormsArmageddon"	1999	"1995-1999"	"Worms"	"3"	"2"	5	"0"	"0"	0	3	0	"Strategy"	" "	" "	" "	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"Banjo-Kazooie"	1998	"1995-1999"	"Banjo-Kazooie"	"1"	"3"	6	"Banjo-Kazooie"	"Banjo-Kazooie"	3	3	1	"Action"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	"DANCEDANCEREVOLUTION"	1998	"1995-1999"	"Konami,Bemani"	"3"	"2"	18	"0"	"0"	0	0	0	"Action"	"Rhythm"	"Arcade[MultipleMachines]"	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"Fallout2"	1998	"1995-1999"	"Fallout"	"1"	"2"	2	"Chosen One"	"ChosenOne"	1	6	1	"RPG"	" "	" "	" "	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
69	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	2	"GrimFandango"	1998	"1995-1999"	"0"	"1"	"3"	9	"Manuel\"Manny\"Calavera"	"Manuel\"Manny\"Calavera"	3	3	1	"GrahicAdventure"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	3	"Half-Life"	1998	"1995-1999"	"Half-Life"	"3"	"3"	4	"GordonFreeman"	"GordonFreeman"	3	1	1	"FirstPersonShooter"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	3	"MetalGearSolid"	1998	"1995-1999"	"MetalGearSolid"	"1"	"3"	2	"SolidSnake"	"SolidSnake"	3	2	1	"ActionAdventure"	"stealth"	" "	" "	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	"SoulCalibur"	1998	"1995-1999"	"SoulCalibur"	"2"	"3"	5	"0"	"Astaroth"	3	4	1	"Fightinging"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	2	"StarCraft"	1998	"1995-1999"	"StarCraft"	"3"	"1"	4	"0"	"0"	0	2	1	"Strategy"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	2	"SuikodenII"	1998	"1995-1999"	"Suikoden"	"1"	"2"	2	"Riou"	"Multiple"	3	3	1	"RPG"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	4	4	"TheLegendofZelda:OcarinaofTIME"	1998	"1995-1999"	"TheLegendofZelda"	"1"	"3"	3	"Link"	"Link"	3	3	1	"ActionAdventure"	" "	" "	" "	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
59	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	3	"Castlevania:SymphonyoftheNight"	1997	"1995-1999"	"Castlevania"	"1"	"2"	7	"Alucard"	"Alucard"	3	3	1	"Platform"	"Action"	"RPG"	" "	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	"Diablo"	1997	"1995-1999"	"Diablo"	"3"	"3"	3	"Aidan"	"Multiple"	2	3	1	"RPG"	"Action"	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	3	"FinalFantasyVII"	1997	"1995-1999"	"FinalFantasy"	"1"	"3"	7	"CloudStrife"	"CloudStrife"	3	3	1	"RPG"	" "	" "	" "	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	4	4	"GoldenEye007"	1997	"1995-1999"	"JamesBond007"	"3"	"3"	1	"JamesBond"	"JamesBond"	3	1	1	"FirstPersonShooter"	"Stealth"	" "	" "	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	6
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	"GranTurismo"	1997	"1995-1999"	"GranTurismo"	"3"	"3"	1	"0"	"Customizable"	0	3	0	"Racing"	" "	" "	" "	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
64	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	2	"Tekken3"	1997	"1995-1999"	"Tekken"	"3"	"3"	3	"JinKazama"	"BryanFury"	3	4	1	"Fighting"	" "	" "	" "	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	7
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	"UltimaOnline"	1997	"1995-1999"	"Ultima"	"2"	"1"	2	"0"	"Multiple"	2	3	0	"MMORPG"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	"HARVESTMOON"	1996	"1995-1999"	"StoryofSeasons"	"0"	"2"	1	"Pete"	"Pete"	3	3	1	"Strategy"	"Management"	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	"PokemonRed&Blue"	1996	"1995-1999"	"Pokemon"	"3"	"2"	1	"Blue"	"Blue"	3	5	1	"RPG"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	"Quake"	1996	"1995-1999"	"Quake"	"3"	"3"	8	"Ranger(Q1)"	"Ranger(Q1)"	3	1	1	"FirstPersonShooter"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	"SidMeier'sCivilizationII"	1996	"1995-1999"	"Civilization"	"3"	"3"	3	"0"	"Multiple"	4	2	1	"Strategy"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	3	"SuperMario64"	1996	"1995-1999"	"SuperMario"	"1"	"3"	1	"SuperMario"	"Mario"	3	3	1	"Platform"	" "	" "	" "	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
58	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"TombRaider"	1996	"1995-1999"	"TombRaider"	"1"	"3"	8	"LaraCroft"	"LaraCroft"	3	3	1	"ActionAdventure"	" "	" "	" "	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
51	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	3	"ChronoTrigger"	1995	"1995-1999"	"ChronoTrigger"	"3"	"2"	8	"Crono"	"Crono"	3	3	1	"RPG"	" "	" "	" "	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	3	"SuperMarioWorld2:Yoshi'sIsland"	1995	"1995-1999"	"SuperMario"	"1"	"2"	2	"Yoshi"	"Yoshi"	3	4	1	"Platform"	" "	" "	" "	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	"DOOMII"	1994	"1990-1994"	"Doom"	"3"	"3"	11	"Doomguy"	"Doomguy"	3	1	1	"FirstPersonShooter"	"Action"	" "	" "	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	3	"EarthBound"	1994	"1990-1994"	"EarthBound/Mother"	"1"	"2"	2	"Ness"	"Ness"	3	4	1	"RPG"	" "	" "	" "	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	4	4	"FinalFantasyVI"	1994	"1990-1994"	"FinalFantasy"	"1"	"2"	6	"TerraBranford"	"TerraBranford"	3	2	1	"RPG"	" "	" "	" "	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
50	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	3	"SuperMetroid"	1994	"1990-1994"	"SuperMario"	"1"	"2"	1	"SamusAran"	"SamusAran"	3	4	1	"ActionAdventure"	" "	" "	" "	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
39	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	"DayoftheTentacle"	1993	"1990-1994"	"ManiacMansion"	"1"	"2"	9	"BernanrdBernoulli"	"BernanrdBernoulli"	1	3	1	"Adventure"	" "	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	3	"Doom"	1993	"1990-1994"	"Doom"	"3"	"1"	1	"unnamed space marine"	"unnamedspacemarine"	3	1	1	"FirstPersonShooter"	" "	" "	" "	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	"Myst"	1993	"1990-1994"	"Myst"	"1"	"3"	14	"TheStranger"	"TheplayerMyst"	3	1	1	"Puzzle"	"GrahicAdventure"	" "	" "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
